conid,start,end,open,high,low,close,volume,source
265598,2024-08-06T13:30:00+00:00,2024-08-07T13:30:00+00:00,205.3000031,209.9900055,201.0700073,207.2299957,69660500,yahoo
265598,2024-08-07T13:30:00+00:00,2024-08-08T13:30:00+00:00,206.8999939,213.6399994,206.3899994,209.8200073,63516400,yahoo
265598,2024-08-08T13:30:00+00:00,2024-08-09T13:30:00+00:00,213.1100006,214.1999969,208.8300018,213.3099976,47161100,yahoo
265598,2024-08-09T13:30:00+00:00,2024-08-12T13:30:00+00:00,212.1000061,216.7799988,211.9700012,216.2400055,42201600,yahoo
265598,2024-08-12T13:30:00+00:00,2024-08-13T13:30:00+00:00,216.0700073,219.5099945,215.6000061,217.5299988,38028100,yahoo
265598,2024-08-13T13:30:00+00:00,2024-08-14T13:30:00+00:00,219.0099945,221.8899994,219.0099945,221.2700043,44155300,yahoo
265598,2024-08-14T13:30:00+00:00,2024-08-15T13:30:00+00:00,220.5700073,223.0299988,219.6999969,221.7200012,41960600,yahoo
265598,2024-08-15T13:30:00+00:00,2024-08-16T13:30:00+00:00,224.6000061,225.3500061,222.7599945,224.7200012,46414000,yahoo
265598,2024-08-16T13:30:00+00:00,2024-08-19T13:30:00+00:00,223.9199982,226.8300018,223.6499939,226.0500031,44340200,yahoo
265598,2024-08-19T13:30:00+00:00,2024-08-20T13:30:00+00:00,225.7200012,225.9900055,223.0399933,225.8899994,40687800,yahoo
265598,2024-08-20T13:30:00+00:00,2024-08-21T13:30:00+00:00,225.7700043,227.1699982,225.4499969,226.5099945,30299000,yahoo
265598,2024-08-21T13:30:00+00:00,2024-08-22T13:30:00+00:00,226.5200043,227.9799957,225.0500031,226.3999939,34765500,yahoo
265598,2024-08-22T13:30:00+00:00,2024-08-23T13:30:00+00:00,227.7899933,228.3399963,223.8999939,224.5299988,43695300,yahoo
265598,2024-08-23T13:30:00+00:00,2024-08-26T13:30:00+00:00,225.6600037,228.2200012,224.3300018,226.8399963,38677300,yahoo
265598,2024-08-26T13:30:00+00:00,2024-08-27T13:30:00+00:00,226.7599945,227.2799988,223.8899994,227.1799927,30602200,yahoo
265598,2024-08-27T13:30:00+00:00,2024-08-28T13:30:00+00:00,226,228.8500061,224.8899994,228.0299988,35934600,yahoo
265598,2024-08-28T13:30:00+00:00,2024-08-29T13:30:00+00:00,227.9199982,229.8600006,225.6799927,226.4900055,38052200,yahoo
265598,2024-08-29T13:30:00+00:00,2024-08-30T13:30:00+00:00,230.1000061,232.9199982,228.8800049,229.7899933,51906300,yahoo
265598,2024-08-30T13:30:00+00:00,2024-09-03T13:30:00+00:00,230.1900024,230.3999939,227.4799957,229,52990800,yahoo
265598,2024-09-03T13:30:00+00:00,2024-09-04T13:30:00+00:00,228.5500031,229,221.1699982,222.7700043,50190600,yahoo
265598,2024-09-04T13:30:00+00:00,2024-09-05T13:30:00+00:00,221.6600037,221.7799988,217.4799957,220.8500061,43840200,yahoo
265598,2024-09-05T13:30:00+00:00,2024-09-06T13:30:00+00:00,221.6300049,225.4799957,221.5200043,222.3800049,36615400,yahoo
265598,2024-09-06T13:30:00+00:00,2024-09-09T13:30:00+00:00,223.9499969,225.2400055,219.7700043,220.8200073,48423000,yahoo
265598,2024-09-09T13:30:00+00:00,2024-09-10T13:30:00+00:00,220.8200073,221.2700043,216.7100067,220.9100037,67180000,yahoo
265598,2024-09-10T13:30:00+00:00,2024-09-11T13:30:00+00:00,218.9199982,221.4799957,216.7299957,220.1100006,51591000,yahoo
265598,2024-09-11T13:30:00+00:00,2024-09-12T13:30:00+00:00,221.4600067,223.0899963,217.8899994,222.6600037,44587100,yahoo
265598,2024-09-12T13:30:00+00:00,2024-09-13T13:30:00+00:00,222.5,223.5500031,219.8200073,222.7700043,37455600,yahoo
265598,2024-09-13T13:30:00+00:00,2024-09-16T13:30:00+00:00,223.5800018,224.0399933,221.9100037,222.5,36766600,yahoo
265598,2024-09-16T13:30:00+00:00,2024-09-17T13:30:00+00:00,216.5399933,217.2200012,213.9199982,216.3200073,59357400,yahoo
265598,2024-09-17T13:30:00+00:00,2024-09-18T13:30:00+00:00,215.75,216.8999939,214.5,216.7899933,45519300,yahoo
265598,2024-09-18T13:30:00+00:00,2024-09-19T13:30:00+00:00,217.5500031,222.7100067,217.5399933,220.6900024,59894900,yahoo
265598,2024-09-19T13:30:00+00:00,2024-09-20T13:30:00+00:00,224.9900055,229.8200073,224.6300049,228.8699951,66781300,yahoo
265598,2024-09-20T13:30:00+00:00,2024-09-23T13:30:00+00:00,229.9700012,233.0899963,227.6199951,228.1999969,318679900,yahoo
265598,2024-09-23T13:30:00+00:00,2024-09-24T13:30:00+00:00,227.3399963,229.4499969,225.8099976,226.4700012,54146000,yahoo
265598,2024-09-24T13:30:00+00:00,2024-09-25T13:30:00+00:00,228.6499939,229.3500061,225.7299957,227.3699951,43556100,yahoo
265598,2024-09-25T13:30:00+00:00,2024-09-26T13:30:00+00:00,224.9299927,227.2899933,224.0200043,226.3699951,42308700,yahoo
265598,2024-09-26T13:30:00+00:00,2024-09-27T13:30:00+00:00,227.3000031,228.5,225.4100037,227.5200043,36636700,yahoo
265598,2024-09-27T13:30:00+00:00,2024-09-30T13:30:00+00:00,228.4600067,229.5200043,227.3000031,227.7899933,34026000,yahoo
265598,2024-09-30T13:30:00+00:00,2024-10-01T13:30:00+00:00,230.0399933,233,229.6499939,233,54541900,yahoo
265598,2024-10-01T13:30:00+00:00,2024-10-02T13:30:00+00:00,229.5200043,229.6499939,223.7400055,226.2100067,63285000,yahoo
265598,2024-10-02T13:30:00+00:00,2024-10-03T13:30:00+00:00,225.8899994,227.3699951,223.0200043,226.7799988,32880600,yahoo
265598,2024-10-03T13:30:00+00:00,2024-10-04T13:30:00+00:00,225.1399994,226.8099976,223.3200073,225.6699982,34044200,yahoo
265598,2024-10-04T13:30:00+00:00,2024-10-07T13:30:00+00:00,227.8999939,228,224.1300049,226.8000031,37245100,yahoo
265598,2024-10-07T13:30:00+00:00,2024-10-08T13:30:00+00:00,224.5,225.6900024,221.3300018,221.6900024,39505400,yahoo
265598,2024-10-08T13:30:00+00:00,2024-10-09T13:30:00+00:00,224.3000031,225.9799957,223.25,225.7700043,31855700,yahoo
265598,2024-10-09T13:30:00+00:00,2024-10-10T13:30:00+00:00,225.2299957,229.75,224.8300018,229.5399933,33591100,yahoo
265598,2024-10-10T13:30:00+00:00,2024-10-11T13:30:00+00:00,227.7799988,229.5,227.1699982,229.0399933,28183500,yahoo
265598,2024-10-11T13:30:00+00:00,2024-10-14T13:30:00+00:00,229.3000031,229.4100037,227.3399963,227.5500031,31759200,yahoo
265598,2024-10-14T13:30:00+00:00,2024-10-15T13:30:00+00:00,228.6999969,231.7299957,228.6000061,231.3000031,39882100,yahoo
265598,2024-10-15T13:30:00+00:00,2024-10-16T13:30:00+00:00,233.6100006,237.4900055,232.3699951,233.8500061,64751400,yahoo
265598,2024-10-16T13:30:00+00:00,2024-10-17T13:30:00+00:00,231.6000061,232.1199951,229.8399963,231.7799988,34082200,yahoo
265598,2024-10-17T13:30:00+00:00,2024-10-18T13:30:00+00:00,233.4299927,233.8500061,230.5200043,232.1499939,32993800,yahoo
265598,2024-10-18T13:30:00+00:00,2024-10-21T13:30:00+00:00,236.1799927,236.1799927,234.0099945,235,46431500,yahoo
265598,2024-10-21T13:30:00+00:00,2024-10-22T13:30:00+00:00,234.4499969,236.8500061,234.4499969,236.4799957,36254500,yahoo
265598,2024-10-22T13:30:00+00:00,2024-10-23T13:30:00+00:00,233.8899994,236.2200012,232.6000061,235.8600006,38846600,yahoo
265598,2024-10-23T13:30:00+00:00,2024-10-24T13:30:00+00:00,234.0800018,235.1399994,227.7599945,230.7599945,52287000,yahoo
265598,2024-10-24T13:30:00+00:00,2024-10-25T13:30:00+00:00,229.9799957,230.8200073,228.4100037,230.5700073,31109500,yahoo
265598,2024-10-25T13:30:00+00:00,2024-10-28T13:30:00+00:00,229.7400055,233.2200012,229.5700073,231.4100037,38802300,yahoo
265598,2024-10-28T13:30:00+00:00,2024-10-29T13:30:00+00:00,233.3200073,234.7299957,232.5500031,233.3999939,36087100,yahoo
265598,2024-10-29T13:30:00+00:00,2024-10-30T13:30:00+00:00,233.1000061,234.3300018,232.3200073,233.6699982,35417200,yahoo
265598,2024-10-30T13:30:00+00:00,2024-10-31T13:30:00+00:00,232.6100006,233.4700012,229.5500031,230.1000061,47070900,yahoo
265598,2024-10-31T13:30:00+00:00,2024-11-01T13:30:00+00:00,229.3399963,229.8300018,225.3699951,225.9100037,64370100,yahoo
265598,2024-11-01T13:30:00+00:00,2024-11-04T14:30:00+00:00,220.9700012,225.3500061,220.2700043,222.9100037,65276700,yahoo
265598,2024-11-04T14:30:00+00:00,2024-11-05T14:30:00+00:00,220.9900055,222.7899933,219.7100067,222.0099945,44944500,yahoo
265598,2024-11-05T14:30:00+00:00,2024-11-06T14:30:00+00:00,221.8000031,223.9499969,221.1399994,223.4499969,28111300,yahoo
