conid,start,end,open,high,low,close,volume,source
12087792,2025-06-29T23:00:00+00:00,2025-06-30T23:00:00+00:00,1.172745347,1.177163005,1.170905352,1.172745347,0,yahoo
12087792,2025-06-30T23:00:00+00:00,2025-07-01T23:00:00+00:00,1.178717017,1.183025956,1.176775098,1.178717017,0,yahoo
12087792,2025-07-01T23:00:00+00:00,2025-07-02T23:00:00+00:00,1.180553913,1.181000113,1.174922466,1.180553913,0,yahoo
12087792,2025-07-02T23:00:00+00:00,2025-07-03T23:00:00+00:00,1.180024505,1.181334972,1.172085643,1.180024505,0,yahoo
12087792,2025-07-03T23:00:00+00:00,2025-07-06T23:00:00+00:00,1.177149177,1.178689361,1.175668359,1.177149177,0,yahoo
12087792,2025-07-06T23:00:00+00:00,2025-07-07T23:00:00+00:00,1.178078294,1.179008961,1.171907067,1.178078294,0,yahoo
12087792,2025-07-07T23:00:00+00:00,2025-07-08T23:00:00+00:00,1.173653841,1.176484466,1.168470025,1.173653841,0,yahoo
12087792,2025-07-08T23:00:00+00:00,2025-07-09T23:00:00+00:00,1.172456622,1.172883034,1.169084787,1.172456622,0,yahoo
12087792,2025-07-09T23:00:00+00:00,2025-07-10T23:00:00+00:00,1.173116922,1.175088167,1.166575313,1.173116922,0,yahoo
12087792,2025-07-10T23:00:00+00:00,2025-07-13T23:00:00+00:00,1.170274973,1.171371698,1.166588902,1.170274973,0,yahoo
12087792,2025-07-13T23:00:00+00:00,2025-07-14T23:00:00+00:00,1.168210626,1.169864297,1.165664196,1.168210626,0,yahoo
12087792,2025-07-14T23:00:00+00:00,2025-07-15T23:00:00+00:00,1.166629791,1.169207811,1.160213947,1.166629791,0,yahoo
12087792,2025-07-15T23:00:00+00:00,2025-07-16T23:00:00+00:00,1.160739183,1.171673656,1.156403542,1.160739183,0,yahoo
12087792,2025-07-16T23:00:00+00:00,2025-07-17T23:00:00+00:00,1.163575411,1.163575411,1.156938672,1.163575411,0,yahoo
12087792,2025-07-17T23:00:00+00:00,2025-07-20T23:00:00+00:00,1.161548138,1.166956425,1.161264896,1.161548138,0,yahoo
12087792,2025-07-20T23:00:00+00:00,2025-07-21T23:00:00+00:00,1.163074613,1.171673656,1.161494136,1.163074613,0,yahoo
12087792,2025-07-21T23:00:00+00:00,2025-07-22T23:00:00+00:00,1.169453859,1.174936295,1.168005943,1.169453859,0,yahoo
12087792,2025-07-22T23:00:00+00:00,2025-07-23T23:00:00+00:00,1.173915625,1.175253868,1.171234488,1.173915625,0,yahoo
12087792,2025-07-23T23:00:00+00:00,2025-07-24T23:00:00+00:00,1.177426457,1.17875874,1.173323274,1.177426457,0,yahoo
12087792,2025-07-24T23:00:00+00:00,2025-07-27T23:00:00+00:00,1.175613165,1.176069379,1.170740843,1.175613165,0,yahoo
12087792,2025-07-27T23:00:00+00:00,2025-07-28T23:00:00+00:00,1.175682187,1.177066088,1.160995245,1.175682187,0,yahoo
12087792,2025-07-28T23:00:00+00:00,2025-07-29T23:00:00+00:00,1.159675717,1.160092831,1.151994109,1.159675717,0,yahoo
12087792,2025-07-29T23:00:00+00:00,2025-07-30T23:00:00+00:00,1.155094504,1.157273531,1.145934701,1.155094504,0,yahoo
12087792,2025-07-30T23:00:00+00:00,2025-07-31T23:00:00+00:00,1.142935514,1.146026731,1.140654087,1.142935514,0,yahoo
12087792,2025-07-31T23:00:00+00:00,2025-08-03T23:00:00+00:00,1.142374039,1.158292174,1.139458299,1.142374039,0,yahoo
12087792,2025-08-03T23:00:00+00:00,2025-08-04T23:00:00+00:00,1.158668041,1.158882856,1.155094504,1.158668041,0,yahoo
12087792,2025-08-04T23:00:00+00:00,2025-08-05T23:00:00+00:00,1.158412933,1.158815622,1.153003573,1.158412933,0,yahoo
12087792,2025-08-05T23:00:00+00:00,2025-08-06T23:00:00+00:00,1.157916665,1.164646029,1.156510592,1.157916665,0,yahoo
12087792,2025-08-06T23:00:00+00:00,2025-08-07T23:00:00+00:00,1.166316748,1.169535875,1.161426663,1.166316748,0,yahoo
12087792,2025-08-07T23:00:00+00:00,2025-08-10T23:00:00+00:00,1.167665005,1.167924166,1.163074613,1.167665005,0,yahoo
